prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.6245572990429291	6.155114315179918	0.47181577786361256	297910	0.5633396023643202	0.0	1.0075437768744069	0.3223322479943607	6359	0.09152382450070766	0.0	0.35529670696869664
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.920723201085349	0.0	-0.862663135154331	59608	0.0	0.0	0.0	0.0	135164	0.862663135154331	0.0	1.3250343904187758
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	1.171114040745942	0.0011825534086080613	-1.2397944298224817	59270	0.0014678589505652101	0.0	0.038284518289609215	0.0014678589505652101	114332	1.241262288773047	1.0	1.4966610291962805
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.04698881372202622	0.0	-0.0011027568922305764	43617	0.0	0.0	0.0	0.0	129675	0.0011027568922305764	0.0	0.03318946850241184
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.49760369924582887	0.22721690000481193	-0.319083337997753	78343	0.09381820966774312	0.0	0.3738315454408629	0.06987222853350013	76890	0.41290154766549614	0.0	0.8262125339859152
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.10933856753897458	0.0	-0.016215397049909073	55818	0.0	0.0	0.0	0.0	79184	0.016215397049909073	0.0	0.20973417654362247
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.24128653762819832	1.2809415243934505	0.3675463026606316	61230	1.6758125102074146	1.0	1.59446862715074	0.7349501878164298	48789	1.308266207546783	1.0	1.4485914500262433
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.9219152008695243	0.00033710228477443926	-2.7363973493277887	59604	0.0009227568619555735	0.0	0.030362894817970557	0.0009227568619555735	50099	2.737320106189744	1.0	4.197510790959302
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.6067490606184701	0.03705900071158263	-0.3975298715972705	71900	0.015299026425591099	0.0	0.21730333205322452	0.007134909596662031	33331	0.4128288980228616	0.0	0.9007224999784154
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.6615911842930059	0.0	-0.3659223451670843	54084	0.0	0.0	0.0	0.0	45097	0.3659223451670843	0.0	0.7821935291711388
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.08673676593613763	0.7297387571014794	-0.04241841595696806	49749	0.11453496552694527	0.0	0.4433671151658465	0.07907696637118335	38075	0.15695338148391333	0.0	0.5308115565143896
