prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.05495347787819258	0.0034692369693713056	0.0034692369693713056	297910	0.0034692369693713056	0.0	0.08927991753399103	0.001970393743076768	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.2557937552453658	7.270381288470293	0.05914841335562446	59608	0.06858139847000402	0.0	0.3070995718190628	0.05524426251509865	135164	0.009432985114379568	0.0	0.11237838872271375
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.16044946067214566	4.718102376160815	0.025235694677787433	59270	0.032022945841066304	0.0	0.20136284645004643	0.027248186266239243	114332	0.006787251163278872	0.0	0.09448702983013789
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.02515054875340772	0.0	-0.0003161750530171583	43617	0.0	0.0	0.0	0.0	129675	0.0003161750530171583	0.0	0.017778500677855528
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.06788173107873591	2.9475991776704698	0.007674893364990927	78343	0.01161558786362534	0.0	0.13741909509779904	0.009637108612128716	76890	0.003940694498634413	0.0	0.08174564829593155
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.36632720351302045	0.0	-0.06954687815720348	55818	0.0	0.0	0.0	0.0	79184	0.06954687815720348	0.0	0.26848712672011676
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.03898757329498045	0.23495835374816268	-0.002446176326944324	61230	0.0007512657194185857	0.0	0.027398929162244116	0.0007512657194185857	48789	0.0031974420463629096	0.0	0.08439509285821414
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.35526922371285946	84.53872372473137	0.07503627951881099	59604	0.07593450104019864	0.0	0.29718949624137875	0.06685792899805382	50099	0.0008982215213876525	0.0	0.029956881003952673
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.8111608701579107	0.08969472242499431	-0.8208069008502361	71900	0.08087621696801113	0.0	0.538796691528216	0.03474269819193324	33331	0.9016831178182473	0.0	1.3257252715542445
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.0451899328436509	0.0	-0.0010200235048894604	54084	0.0	0.0	0.0	0.0	45097	0.0010200235048894604	0.0	0.03192151401386043
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.0776723221274092	0.06585160757480564	-0.012831506480325059	49749	0.0009045407947898451	0.0	0.030061979321747926	0.0009045407947898451	38075	0.013736047275114904	0.0	0.23168661602272558
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.041748951611708704	0.0	-0.000870728651220082	37699	0.0	0.0	0.0	0.0	47087	0.000870728651220082	0.0	0.02949526204047052
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.842823187242316	0.479168917784165	-1.40099137068257	47895	1.2889236872324876	1.0	1.4315715483878089	0.6435118488359954	32375	2.6899150579150577	2.0	1.8646233672420303
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	1.0173421997899665	0.0	-1.8108359854071256	50039	0.0	0.0	0.0	0.0	12883	1.8108359854071256	0.0	2.517254086505713
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.012832395776180398	0.0	-0.00016465682430499384	42341	0.0	0.0	0.0	0.0	485859	0.00016465682430499384	0.0	0.018146254069068127
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.00815478066420883	0.7090477664154095	-0.0005907932927970009	79180	0.0014397575145238698	0.0	0.06570540040102513	0.00047991917150795653	367388	0.0020305508073208706	0.0	0.07861344984413139
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.035828058893645945	0.0	-0.0008462342575538852	52944	0.0	0.0	0.0	0.0	281246	0.0008462342575538852	0.0	0.033402757529509206
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.0	0.0	0.0	38023	0.0	0.0	0.0	0.0	232634	0.0	0.0	0.0
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.39154292157837645	0.0	-0.11043843689117169	52924	0.0	0.0	0.0	0.0	186321	0.11043843689117169	0.0	0.3988925010549996
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	1.4274137050105673	0.0661002139885539	-2.5052068651659845	50836	0.1773152883783146	0.0	0.7932915676734215	0.06902588716657487	186539	2.682522153544299	2.0	2.351852398428349
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.18628392995234505	0.0	-0.021872596686523197	126005	0.0	0.0	0.0	0.0	76717	0.021872596686523197	0.0	0.16605040964247988
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.025550557755885682	0.0	-0.00032630898850739744	42174	0.0	0.0	0.0	0.0	153229	0.00032630898850739744	0.0	0.01806107723676232
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.04555317253404241	0.1712255191678934	-0.0021060880058741504	73543	0.0004351195898997865	0.0	0.020854981679258453	0.0004351195898997865	114906	0.002541207595773937	0.0	0.06196906260848201
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.030318880137723242	0.0	-0.002756436572635036	57384	0.0	0.0	0.0	0.0	102306	0.002756436572635036	0.0	0.1285730200830039
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.03161893128983128	0.0	-0.000999257308757005	79019	0.0	0.0	0.0	0.0	74055	0.000999257308757005	0.0	0.044693580102091304
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.09620927931324157	0.0	-0.004606791960536508	101641	0.0	0.0	0.0	0.0	49058	0.004606791960536508	0.0	0.06771683268107999
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.2400234877339503	0.07332904006765507	-0.06978869633962587	49072	0.005522497554613629	0.0	0.07410802638975882	0.005522497554613629	88048	0.0753111938942395	0.0	0.404460348109206
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.17606795300182815	0.376119818407438	-0.5247298248640537	103011	0.31634485637456194	0.0	2.3097631221847066	0.05052858432594577	24156	0.8410746812386156	0.0	3.52547846604175
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.102320754651737	0.005207508316172976	0.005207508316172976	50504	0.005207508316172976	0.0	0.07197492739345704	0.005207508316172976	73159	0.0	0.0	0.0
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.05358185819535565	0.0	-0.0031046761425502487	48095	0.0	0.0	0.0	0.0	67962	0.0031046761425502487	0.0	0.08194331543267232
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	0.2910728143327492	11.481246980450017	0.32625844265368736	60450	0.3573862696443342	0.0	1.571789279441096	0.07978494623655914	20207	0.031127826990646805	0.0	0.2055089022017816
E2_2-k141_63926_frag_1	E2_2-k141_63926	dormant	1.2769180571897767	0.19211672664476773	-10.793077448843585	66660	2.5666216621662166	0.0	5.988379001554153	0.2748724872487249	13161	13.359699111009801	14.0	10.34538117537871
G21_2-k141_64191_frag_1	G21_2-k141_64191	dormant	0.06903184695796524	0.0	-0.0023770341927226183	55223	0.0	0.0	0.0	0.0	21876	0.0023770341927226183	0.0	0.04869685720012488
G20_2-k141_28693_frag_1	G20_2-k141_28693	dormant	0.4817308256263029	4.771107499268602	0.24111940532407944	61526	0.30505802424991063	0.0	0.6458437598901625	0.22249130448915905	12121	0.0639386189258312	0.0	0.2897255486112511
I8_2-k141_50871_frag_1	I8_2-k141_50871	dormant	0.015955667880711125	0.0	-0.00012727546765360976	35123	0.0	0.0	0.0	0.0	298565	0.00012727546765360976	0.0	0.011280924989088637
