prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.05028635082789192	0.0012627619559376678	0.0012627619559376678	297910	0.0012627619559376678	0.0	0.035512918609820913	0.0012621261454801786	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.052214268419912474	0.0	-0.0013613092243496788	59608	0.0	0.0	0.0	0.0	135164	0.0013613092243496788	0.0	0.03687080229060004
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.05408872483806589	0.0	-0.0014606584333344995	59270	0.0	0.0	0.0	0.0	114332	0.0014606584333344995	0.0	0.03819063903984894
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.097420404795491	0.0	-0.006616541353383459	43617	0.0	0.0	0.0	0.0	129675	0.006616541353383459	0.0	0.09604971912814725
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.5220344813199381	30.203186923597716	0.2419356232323026	78343	0.2502201855941182	0.0	0.6491158697810443	0.17021303754004824	76890	0.008284562361815581	0.0	0.09064175852399184
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.4161924409187477	121.37631301730625	0.11401575414601395	55818	0.11496291518864882	0.0	0.38620008612826323	0.09197749829804006	79184	0.0009471610426348757	0.0	0.03076140322863015
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.3190731094148371	0.08415809243834721	0.08415809243834721	61230	0.08415809243834721	0.0	0.3730101728974622	0.060035930099624366	48789	0.0	0.0	0.0
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.0	0.0	0.0	59604	0.0	0.0	0.0	0.0	50099	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.2630817180952562	1.327131254717852	0.42756430891747943	71900	1.7345757997218358	1.0	1.684076799633126	0.7175243393602225	33331	1.3070114908043564	1.0	1.5641393159377508
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.4041799776835364	0.09984468604393167	0.09984468604393167	54084	0.09984468604393167	0.0	0.34935354775235683	0.08494194216404112	45097	0.0	0.0	0.0
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.07012773690262873	1.5161522234019842	0.014993154539267094	49749	0.04404108625299001	0.0	0.22320442892158404	0.04018171219522	38075	0.029047931713722917	0.0	0.20395775363199076
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.29534934727228157	0.05140095956432474	-0.11251336881152102	47895	0.0060966697985175905	0.0	0.07784279296040056	0.0060966697985175905	32375	0.1186100386100386	0.0	0.5330914414955388
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	1.0451644736579477	0.0	-0.6982069393774742	50039	0.0	0.0	0.0	0.0	12883	0.6982069393774742	0.0	0.9447448204537667
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.09278840709828254	0.0	-0.0057938620052319706	42341	0.0	0.0	0.0	0.0	485859	0.0057938620052319706	0.0	0.08830583994871587
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.02986457999059758	0.0	-0.0009771685520485155	79180	0.0	0.0	0.0	0.0	367388	0.0009771685520485155	0.0	0.04627304383542541
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.14176672600622045	0.0	-0.01607845089352382	52944	0.0	0.0	0.0	0.0	281246	0.01607845089352382	0.0	0.16039280835598527
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.07892489162694989	0.0	-0.004307194992993286	38023	0.0	0.0	0.0	0.0	232634	0.004307194992993286	0.0	0.07717835842801012
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.209768253275046	2.2948022484743706	0.08854114913408558	52924	0.15692313506159777	0.0	0.5049029013830832	0.11733806968483108	186321	0.0683819859275122	0.0	0.31842351753063547
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	1.1195329972421355	0.0	-1.3028964452473746	50836	0.0	0.0	0.0	0.0	186539	1.3028964452473746	1.0	1.6458414604799856
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.14616958248890688	0.0	-0.017166990367193713	126005	0.0	0.0	0.0	0.0	76717	0.017166990367193713	0.0	0.16609331564763907
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.08194194452780869	0.0	-0.00731584752233585	42174	0.0	0.0	0.0	0.0	153229	0.00731584752233585	0.0	0.1262622072976286
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.0	0.0	0.0	73543	0.0	0.0	0.0	0.0	114906	0.0	0.0	0.0
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.05756785667404007	0.01983423576302815	-0.07541776304667688	64215	0.001526123179942381	0.0	0.05522605642202871	0.0007630615899711905	103504	0.07694388622661927	0.0	1.8518915799700644
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.07920645441678181	0.0	-0.003704572556839286	57384	0.0	0.0	0.0	0.0	102306	0.003704572556839286	0.0	0.06614431603148835
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.013323540537252924	0.811289859816447	-0.0008536614267975191	79019	0.003670003416899733	0.0	0.06088641251223102	0.003644693048507321	74055	0.004523664843697252	0.0	0.06710589616476541
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.05799646461017432	0.0	-0.002731460719964124	101641	0.0	0.0	0.0	0.0	49058	0.002731460719964124	0.0	0.06660524604779064
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.16543198307298645	0.0	-0.018876067599491186	49072	0.0	0.0	0.0	0.0	88048	0.018876067599491186	0.0	0.16136414680886943
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.11027964151923479	0.0	-0.0060440470276535855	103011	0.0	0.0	0.0	0.0	24156	0.0060440470276535855	0.0	0.07750817068658715
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.09245920951766569	13.218277265167115	0.008016475194139087	50504	0.008672580389672105	0.0	0.1199128308347744	0.005781720259781404	73159	0.0006561051955330171	0.0	0.025606146166596417
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.05560398974049647	0.0	-0.002339542685618434	48095	0.0	0.0	0.0	0.0	67962	0.002339542685618434	0.0	0.05950315815814015
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	1.0672441913804953	0.19809913768585372	-17.788333445284643	60450	4.3943755169561625	0.0	17.861337097374662	0.09771712158808933	20207	22.182708962240806	23.0	15.381362218036239
E2_2-k141_63926_frag_1	E2_2-k141_63926	dormant	0.31311356601920487	0.21403254016354398	-0.14917914403703875	66660	0.04062406240624063	0.0	0.2836686400975268	0.026087608760876086	13161	0.1898032064432794	0.0	0.6111612639835151
G21_2-k141_64191_frag_1	G21_2-k141_64191	dormant	0.06348842812418956	0.0	-0.002011336624611446	55223	0.0	0.0	0.0	0.0	21876	0.002011336624611446	0.0	0.044802802921174695
G20_2-k141_28693_frag_1	G20_2-k141_28693	dormant	0.0	0.0	0.0	61526	0.0	0.0	0.0	0.0	12121	0.0	0.0	0.0
I8_2-k141_50871_frag_1	I8_2-k141_50871	dormant	0.0	0.0	0.0	35123	0.0	0.0	0.0	0.0	298565	0.0	0.0	0.0
I1_2-k141_109066_frag_1	I1_2-k141_109066	dormant	0.05753227846216352	0.0	-0.001987372683937435	59608	0.0	0.0	0.0	0.0	213347	0.001987372683937435	0.0	0.04885204407405016
I4_2-k141_104898_frag_1	I4_2-k141_104898	dormant	0.07789342586934941	0.0	-0.009347143527373777	60476	0.0	0.0	0.0	0.0	193963	0.009347143527373777	0.0	0.16970440057459876
K13_1-k141_27370_frag_1	K13_1-k141_27370	dormant	0.3177896097162508	0.0	-0.0706409493471488	63399	0.0	0.0	0.0	0.0	171402	0.0706409493471488	0.0	0.31436329436588256
J21_2-k141_34905_frag_1	J21_2-k141_34905	dormant	0.06060443422707307	0.23364763497951366	-0.0038964654165335546	41247	0.001187965185346813	0.0	0.03444639203260489	0.001187965185346813	172094	0.005084430601880368	0.0	0.0841470727502849
I4_2-k141_77277_frag_1	I4_2-k141_77277	dormant	0.043044774607617985	0.0	-0.0009255688391824142	101642	0.0	0.0	0.0	0.0	51860	0.0009255688391824142	0.0	0.030409080247571708
K3_1-k141_16809_frag_1	K3_1-k141_16809	dormant	0.1147983377855721	0.14333619299820125	-0.11961241815103159	96735	0.020013438776037628	0.0	0.5212123505721592	0.0024810048069468134	25819	0.13962585692706922	0.0	1.3782580354477476
M1_1-k141_8847_frag_1	M1_1-k141_8847	dormant	0.06834388190871254	0.0	-0.005134296989668584	42703	0.0	0.0	0.0	0.0	525291	0.005134296989668584	0.0	0.1062420253760129
