prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.07759612991359546	0.012973535733476626	0.012973535733476626	297910	0.012973535733476626	0.0	0.23644671720928215	0.0048202477258232354	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.026093798811008907	0.0	-0.0003403273060874197	59608	0.0	0.0	0.0	0.0	135164	0.0003403273060874197	0.0	0.018444822672261548
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.100214388089516	0.0	-0.006087534548507854	59270	0.0	0.0	0.0	0.0	114332	0.006087534548507854	0.0	0.0859065657540569
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.9090963367420228	0.08327774217236444	-3.3420013906474644	43617	0.3035972212669372	0.0	1.7776778691355781	0.0377834330650893	129675	3.6455986119144015	1.0	4.885535182847727
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.5101935625216671	30.288696920919623	0.2357875327617277	78343	0.24383799446025808	0.0	0.6381991842997409	0.16298839717651864	76890	0.008050461698530367	0.0	0.1409707885445345
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.643057120889329	19.333135970592952	0.39544600219454384	55818	0.4170160163388154	0.0	0.8518907420086406	0.24981188863807374	79184	0.02157001414427157	0.0	0.1749331777801819
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.3922474929925166	26.47356259461312	0.11643207400436012	61230	0.12100277641678915	0.0	0.4024360418167296	0.09728891066470684	48789	0.004570702412429031	0.0	0.11943666008068722
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.08922441885363228	0.0	-0.00642727399748498	59604	0.0	0.0	0.0	0.0	50099	0.00642727399748498	0.0	0.10187276278304576
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.055459855742434915	1.0434385697534199	0.12200489472371512	71900	2.9306815020862307	3.0	2.286054099623382	0.8842141863699583	33331	2.8086766073625156	2.0	2.1101847367772693
C15_2-k141_26808_frag_1	C15_2-k141_26808	ambiguous	1.0825490775436468	347.5414096590489	0.7684356158038205	54084	0.770653058205754	0.0	1.0016551325051886	0.479809185711116	45097	0.0022174424019336097	0.0	0.06655800292270536
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.34376736062754637	5.399180033191911	0.12062361010249126	49749	0.1480431767472713	0.0	0.4511707953756781	0.11280628756356911	38075	0.027419566644780038	0.0	0.20661254843772425
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.07720270752553032	3.376993986479649	0.005451936851780791	37699	0.007745563542799544	0.0	0.08766738155213781	0.007745563542799544	47087	0.0022936266910187526	0.0	0.047836868288188304
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.38015796810075697	0.06501549965860587	-0.30716587322412564	47895	0.021359223300970873	0.0	0.16342389847634836	0.018457041444827228	32375	0.32852509652509654	0.0	1.1309313082090298
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	1.2704461759444348	0.0	-1.6187223472793604	50039	0.0	0.0	0.0	0.0	12883	1.6187223472793604	1.0	1.8019016787839153
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	1.9604171815274394	0.08306463648732944	-10.397726077210706	42341	0.9419239035450273	0.0	3.2581483744816486	0.0900309392787133	485859	11.339649980755734	12.0	6.756165045286571
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.039369632365061864	0.0	-0.0012548041852210741	79180	0.0	0.0	0.0	0.0	367388	0.0012548041852210741	0.0	0.04507436291015454
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.018649870902139817	0.7207923838444436	-0.00106820148547314	52944	0.0027576307041402236	0.0	0.0524406919961837	0.0027576307041402236	281246	0.0038258321896133636	0.0	0.06173487829149885
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	1.0363037226087508	0.17911355092304604	-5.281783996548924	38023	1.1524603529442705	0.0	3.994266422199894	0.08436998658706572	232634	6.434244349493195	5.0	5.999967988190675
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.2114516993937436	1.8088454483243295	0.1345015243876573	52924	0.30078981180560804	0.0	0.7117508012771393	0.1966593605925478	186321	0.16628828741795074	0.0	0.5501111726928294
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	1.5214024990082495	0.0	-2.768686440905119	50836	0.0	0.0	0.0	0.0	186539	2.768686440905119	2.0	2.5736213245600057
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.2016093857137661	0.0	-0.057327580588396314	126005	0.0	0.0	0.0	0.0	76717	0.057327580588396314	0.0	0.40213128808025955
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.003962065052073252	0.9543190918300277	-0.0021837423225697927	42174	0.04562052449376393	0.0	0.4418643842677727	0.012566984397970313	153229	0.04780426681633372	0.0	0.6421187014014049
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.04130474018334973	0.0	-0.0012270899691922093	73543	0.0	0.0	0.0	0.0	114906	0.0012270899691922093	0.0	0.04201375602365237
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.05676042701294967	0.0	-0.0031013294172205904	64215	0.0	0.0	0.0	0.0	103504	0.0031013294172205904	0.0	0.07727112627639976
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.0982285290219545	0.0	-0.007858776611342443	57384	0.0	0.0	0.0	0.0	102306	0.007858776611342443	0.0	0.11314420136472707
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.39134256511254045	0.16210173066795358	-0.5135669765037011	79019	0.09935585112441311	0.0	0.5583319897924512	0.047279768157025524	74055	0.6129228276281142	0.0	1.7699257039633287
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.06258867435248291	0.0	-0.006074442496636634	101641	0.0	0.0	0.0	0.0	49058	0.006074442496636634	0.0	0.13725420855248105
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.15873492237671782	0.04434094494976183	-0.01888568457872313	49072	0.0008762634496250407	0.0	0.029588775101247713	0.0008762634496250407	88048	0.019761948028348172	0.0	0.16563573536334372
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.17613300395144668	0.23302216078854354	-0.12601983125642785	103011	0.03828717321451107	0.0	0.3330030407092724	0.017250584888992438	24156	0.1643070044709389	0.0	0.95547648649572
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.0932474233303203	11.604545086625714	0.013190634137740263	50504	0.014434500237604942	0.0	0.19692297004827788	0.00702914620624109	73159	0.0012438660998646783	0.0	0.035246544468823825
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.04824452445233799	0.0	-0.0011624142903387186	48095	0.0	0.0	0.0	0.0	67962	0.0011624142903387186	0.0	0.03407437575879447
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	0.07968930995070292	0.8113818086005661	-0.2105071238897428	60450	0.905541770057899	0.0	3.4440407613790183	0.16860215053763442	20207	1.1160488939476418	1.0	1.4472952359349103
E2_2-k141_63926_frag_1	E2_2-k141_63926	dormant	0.6960865092299211	0.2627134030883808	-1.3075198823734664	66660	0.4659015901590159	0.0	1.2084777435126697	0.1966996699669967	13161	1.7734214725324824	0.0	2.3656409994822156
G21_2-k141_64191_frag_1	G21_2-k141_64191	dormant	0.0	0.0	0.0	55223	0.0	0.0	0.0	0.0	21876	0.0	0.0	0.0
G20_2-k141_28693_frag_1	G20_2-k141_28693	dormant	0.16933474261515016	0.018918831063290318	0.018918831063290318	61526	0.018918831063290318	0.0	0.15800223309612077	0.015716932678867472	12121	0.0	0.0	0.0
G2_2-k141_67665_frag_1	G2_2-k141_67665	dormant	0.05418545337225757	0.0	-0.0014658797207113374	42889	0.0	0.0	0.0	0.0	25923	0.0014658797207113374	0.0	0.03825873648404404
I8_2-k141_50871_frag_1	I8_2-k141_50871	dormant	0.0	0.0	0.0	35123	0.0	0.0	0.0	0.0	298565	0.0	0.0	0.0
I1_2-k141_109066_frag_1	I1_2-k141_109066	dormant	0.07549412799504038	0.0	-0.004724697324077676	59608	0.0	0.0	0.0	0.0	213347	0.004724697324077676	0.0	0.08850663238679278
I4_2-k141_104898_frag_1	I4_2-k141_104898	dormant	0.07482990948774502	0.0	-0.012590030057278965	60476	0.0	0.0	0.0	0.0	193963	0.012590030057278965	0.0	0.23793950012200363
