prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.0	0.0	0.0	297910	0.0	0.0	0.0	0.0	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.0	0.0	0.0	59608	0.0	0.0	0.0	0.0	135164	0.0	0.0	0.0
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.0	0.0	0.0	59270	0.0	0.0	0.0	0.0	114332	0.0	0.0	0.0
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.8305056914143801	0.09612622590438194	-2.016542912779894	43617	0.21445766558910517	0.0	1.262831865208271	0.05227319623082743	129675	2.2310005783689992	1.0	3.193196181275335
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.10471779746792712	0.0	-0.017830667186890362	78343	0.0	0.0	0.0	0.0	76890	0.017830667186890362	0.0	0.24080311056565645
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	2.515452936938366	0.0044739120919147736	-6.517914880007833	55818	0.02929162635708911	0.0	0.3378472236819026	0.007900677200902935	79184	6.5472065063649225	6.0	3.6488315647910547
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.0	0.0	0.0	61230	0.0	0.0	0.0	0.0	48789	0.0	0.0	0.0
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.0	0.0	0.0	59604	0.0	0.0	0.0	0.0	50099	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.0	0.0	0.0	71900	0.0	0.0	0.0	0.0	33331	0.0	0.0	0.0
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.044695542914488115	0.0	-0.0009978490808701245	54084	0.0	0.0	0.0	0.0	45097	0.0009978490808701245	0.0	0.03157298494097997
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.09686767383411186	0.0	-0.015233092580433356	49749	0.0	0.0	0.0	0.0	38075	0.015233092580433356	0.0	0.22239458501941983
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.11990789552146629	0.0	-0.029158791173784695	37699	0.0	0.0	0.0	0.0	47087	0.029158791173784695	0.0	0.3439036083573736
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.0	0.0	0.0	47895	0.0	0.0	0.0	0.0	32375	0.0	0.0	0.0
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	1.4744240293807833	0.07124109277678302	-5.110851159131916	42341	0.3920313643985735	0.0	1.6320841925615628	0.07829290758366594	485859	5.50288252353049	5.0	4.622476733787439
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.03905691985532568	0.0	-0.0013364617243894737	79180	0.0	0.0	0.0	0.0	367388	0.0013364617243894737	0.0	0.04839199566236165
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	1.3068892404596444	0.1221580967783156	-3.9433566647055533	38023	0.5487468111406254	0.0	2.000613993182648	0.09115535333876865	232634	4.492103475846179	4.0	3.7691482885604075
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.5639148859532681	0.0	-0.6443610757778243	52924	0.0	0.0	0.0	0.0	186321	0.6443610757778243	0.0	1.6159604846924251
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	0.023156525142648782	0.0	-0.0005360809267767062	50836	0.0	0.0	0.0	0.0	186539	0.0005360809267767062	0.0	0.03273949405219078
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.1425344726369215	0.015017282406050334	-0.08536765109795966	126005	0.0013015356533470895	0.0	0.04762412419448547	0.0008174278798460378	76717	0.08666918675130675	0.0	0.8456698424326973
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.1209235993153905	0.09493109680817109	-0.40306927509681856	42174	0.04227723241807749	0.0	0.37540764251097375	0.016052544221558305	153229	0.445346507514896	0.0	4.698963295267127
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.008263949526809625	0.7153307080899642	-0.00020562504332700612	73543	0.0005167045130059965	0.0	0.022725261922646484	0.0005167045130059965	114906	0.0007223295563330026	0.0	0.02686648090734134
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.04207137369816636	0.0	-0.0022124748801978667	64215	0.0	0.0	0.0	0.0	103504	0.0022124748801978667	0.0	0.07437151932412377
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.17349338380021917	19.42372610055997	0.1370443137501822	57384	0.14448278265718667	0.0	1.1125111763666018	0.02317719224871044	102306	0.007438468907004477	0.0	0.10117964537221838
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.5952305565948895	0.14587977649621223	-0.960575286132104	79019	0.16406180791961428	0.0	0.9921744368005925	0.04734304407800655	74055	1.1246370940517183	0.0	2.0552874076453036
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.09127004806344181	0.0	-0.011068531126421786	101641	0.0	0.0	0.0	0.0	49058	0.011068531126421786	0.0	0.17150496977555937
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.08574300305800149	4.29428393710412	0.024731074895804825	49072	0.03223834365829801	0.0	0.3890360093274834	0.01334773394196283	88048	0.007507268762493186	0.0	0.12262822077518692
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.033488428990130395	0.0	-0.0011208463757022375	50504	0.0	0.0	0.0	0.0	73159	0.0011208463757022375	0.0	0.047333248935684455
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.04941094538189261	0.08745435624999788	-0.008244357512470223	48095	0.0007901029213015906	0.0	0.028097662868557024	0.0007901029213015906	67962	0.009034460433771813	0.0	0.2342867358261227
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	0.05560007339138771	1.8828622069175065	0.006422563686686467	60450	0.01369727047146402	0.0	0.13951698907549293	0.010719602977667494	20207	0.0072747067847775525	0.0	0.08498108863726299
G20_2-k141_28693_frag_1	G20_2-k141_28693	dormant	0.47276672144354087	0.12926242564119234	0.12926242564119234	61526	0.12926242564119234	0.0	0.386669930761717	0.1140005851184865	12121	0.0	0.0	0.0
G2_2-k141_67665_frag_1	G2_2-k141_67665	dormant	0.0	0.0	0.0	42889	0.0	0.0	0.0	0.0	25923	0.0	0.0	0.0
I8_2-k141_50871_frag_1	I8_2-k141_50871	dormant	0.029023400312575748	0.0	-0.0016981226868521093	35123	0.0	0.0	0.0	0.0	298565	0.0016981226868521093	0.0	0.08274385869525865
I1_2-k141_109066_frag_1	I1_2-k141_109066	dormant	0.03688105720753784	0.0	-0.0006796439603087927	59608	0.0	0.0	0.0	0.0	213347	0.0006796439603087927	0.0	0.026061121318865326
I4_2-k141_104898_frag_1	I4_2-k141_104898	dormant	0.09590198944211034	0.025772234296352375	-0.02937806799029008	60476	0.0007771678021033137	0.0	0.027866894558042265	0.0007771678021033137	193963	0.030155235792393393	0.0	0.43232491542746976
K13_1-k141_27370_frag_1	K13_1-k141_27370	dormant	0.07124756461546419	0.0	-0.004509865695849523	63399	0.0	0.0	0.0	0.0	171402	0.004509865695849523	0.0	0.08951763145834256
J21_2-k141_34905_frag_1	J21_2-k141_34905	dormant	1.5188659186647597	0.08920247775482001	-3.788414698847465	41247	0.3710330448275026	0.0	1.6138906441191714	0.08269692341261183	172094	4.159447743674968	4.0	3.136528965272221
I4_2-k141_77277_frag_1	I4_2-k141_77277	dormant	0.09366137156165025	0.0	-0.01588893173929811	101642	0.0	0.0	0.0	0.0	51860	0.01588893173929811	0.0	0.23991046023221194
K3_1-k141_16809_frag_1	K3_1-k141_16809	dormant	0.2567220250428805	0.0	-0.1116619543746853	96735	0.0	0.0	0.0	0.0	25819	0.1116619543746853	0.0	0.6151160978548265
M1_1-k141_8847_frag_1	M1_1-k141_8847	dormant	0.767259870525009	0.2545115659089984	-2.491818979487272	42703	0.8507130646558789	0.0	2.450786217719354	0.12856239608458422	525291	3.342532044143151	2.0	3.8844012291217846
M17_2-k141_7291_frag_1	M17_2-k141_7291	dormant	0.21639390589575336	0.18035748315948116	-0.2751068273635678	66688	0.06053562859884837	0.0	0.3345645622406185	0.038477687140115166	104513	0.33564245596241615	0.0	1.7665212767620613
M5_1-k141_343_frag_1	M5_1-k141_343	dormant	0.10033845474017221	10.550573819256531	0.013058178678328434	56844	0.014425445077756668	0.0	0.17646773520722456	0.00851453099711491	64362	0.001367266399428234	0.0	0.05227488289283577
O18_2-k141_40615_frag_1	O18_2-k141_40615	dormant	0.039307358035028106	0.0	-0.008975217682518419	59564	0.0	0.0	0.0	0.0	59720	0.008975217682518419	0.0	0.3229134494502867
D9_2-k141_33402_frag_1	D9_2-k141_33402	dormant	0.29983954041712263	0.8687121581661811	-1.1117180264867415	64102	7.356073133443575	7.0	3.3709526007639226	0.996474368974447	543593	8.467791159930316	8.0	4.016329627314187
A15_2-k141_34839_frag_1	A15_2-k141_34839	dormant	0.0	0.0	0.0	162020	0.0	0.0	0.0	0.0	13603	0.0	0.0	0.0
