prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.08915175562746676	0.010730118216012897	0.010730118216012897	297910	0.010730118216012897	0.0	0.17021177653933797	0.006028666375751066	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.19757362743138757	0.07451316792707328	-0.03042184305658321	59608	0.0024493356596430008	0.0	0.04943011647222777	0.0024493356596430008	135164	0.03287117871622621	0.0	0.21207227123570938
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.3261106333648662	0.0	-0.11171850400587761	59270	0.0	0.0	0.0	0.0	114332	0.11171850400587761	0.0	0.48447921462399846
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.02256311758160727	0.0	-0.0005089647194910353	43617	0.0	0.0	0.0	0.0	129675	0.0005089647194910353	0.0	0.03190094659881512
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.5793405928199351	27.79175559011936	0.382590033007557	78343	0.396870173467955	0.0	0.9205617205532752	0.22013453658910176	76890	0.014280140460397972	0.0	0.1574573789643497
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.0781631758764769	0.0	-0.02043342089310972	55818	0.0	0.0	0.0	0.0	79184	0.02043342089310972	0.0	0.36970377199591375
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.08837318254623248	0.0047689041319614565	0.0047689041319614565	61230	0.0047689041319614565	0.0	0.07631555984247514	0.0042299526375959495	48789	0.0	0.0	0.0
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.21739147590748575	0.0	-0.061897443062735785	59604	0.0	0.0	0.0	0.0	50099	0.061897443062735785	0.0	0.40266621812158704
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	1.0504577988401018	0.04735172323659535	-1.5311368046110934	71900	0.076105702364395	0.0	0.5690871786657444	0.030653685674547983	33331	1.6072425069754883	1.0	1.9812312129490177
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.06907982711548435	0.0	-0.008559327671463734	54084	0.0	0.0	0.0	0.0	45097	0.008559327671463734	0.0	0.175227961377831
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.012855961001836535	1.1008113150925134	0.0024041148812607264	49749	0.026251783955456392	0.0	0.17683688884139764	0.023397455225230658	38075	0.023847669074195665	0.0	0.19664596118587058
