prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.06922765360870711	0.01618081676518001	0.01618081676518001	297910	0.01618081676518001	0.0	0.3305489833431737	0.0044476519754288206	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.14082446929033238	3.3770460798549466	0.022176430903917372	59608	0.0315058381425312	0.0	0.19345553551588088	0.02804992618440478	135164	0.009329407238613831	0.0	0.11032743810774313
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.1980923139961561	5.364465119268561	0.036074060960263006	59270	0.044339463472245655	0.0	0.23828997856716924	0.03794499746920871	114332	0.008265402511982647	0.0	0.09769360325395135
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.02356668039375504	0.0	-0.0008328513591671486	43617	0.0	0.0	0.0	0.0	129675	0.0008328513591671486	0.0	0.04997859978137445
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.13948067401584446	38.91173880169481	0.016764197155125813	78343	0.01720638729688677	0.0	0.16866928915232968	0.013160078118019478	76890	0.0004421901417609572	0.0	0.02102366784460738
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.12467359883421421	0.0	-0.012553041018387553	55818	0.0	0.0	0.0	0.0	79184	0.012553041018387553	0.0	0.14239326548065903
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.05570647706859495	0.07491425771680547	-0.00665529310995104	61230	0.000538951494365507	0.0	0.023209072054948494	0.000538951494365507	48789	0.007194244604316547	0.0	0.16735544939967137
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.2887452218685111	6.511295514128969	0.07381543124574419	59604	0.08720891215354674	0.0	0.33902318048896335	0.06974364136635125	50099	0.013393480907802551	0.0	0.1255748254762222
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.9096766412884342	0.11332654563066995	-1.9347948459312876	71900	0.24728789986091795	0.0	1.3061809897680523	0.05285118219749652	33331	2.1820827457922056	1.0	2.709489266951045
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.10279205209618596	0.0	-0.005255338492582655	54084	0.0	0.0	0.0	0.0	45097	0.005255338492582655	0.0	0.07230297303644875
