prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.03693838734127342	0.0006817571198280495	0.0006817571198280495	297910	0.0006817571198280495	0.0	0.02610157709911568	0.0006814138498204156	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.046504565435678685	0.0	-0.00108016927584268	59608	0.0	0.0	0.0	0.0	135164	0.00108016927584268	0.0	0.0328481736200348
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.050569073396814164	0.0	-0.0012769828219571073	59270	0.0	0.0	0.0	0.0	114332	0.0012769828219571073	0.0	0.03571207270416352
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.39306374429596597	0.03274221567486862	-0.09888518563175837	43617	0.003347318706009125	0.0	0.057759104593903716	0.003347318706009125	129675	0.1022325043377675	0.0	0.35106166547055334
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.0	0.0	0.0	78343	0.0	0.0	0.0	0.0	76890	0.0	0.0	0.0
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.17687976728724208	5.693989718553804	0.030113997487185948	55818	0.03652943494929951	0.0	0.21609419580550798	0.030778601884696694	79184	0.006415437462113558	0.0	0.10618031558704606
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.09604556384659495	0.0	-0.004591198835803153	61230	0.0	0.0	0.0	0.0	48789	0.004591198835803153	0.0	0.06760266066546262
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.03461713856069051	0.0	-0.0005988143475917683	59604	0.0	0.0	0.0	0.0	50099	0.0005988143475917683	0.0	0.024463355635913755
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.19657203329930611	0.0806403855484038	-0.029651423165685576	71900	0.002600834492350487	0.0	0.05093201500320688	0.002600834492350487	33331	0.03225225765803606	0.0	0.20715421451504692
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.10419516762582402	0.0053990089490422305	0.0053990089490422305	54084	0.0053990089490422305	0.0	0.07327932622104508	0.0053990089490422305	45097	0.0	0.0	0.0
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.13019933095434652	0.0	-0.010032829940906107	49749	0.0	0.0	0.0	0.0	38075	0.010032829940906107	0.0	0.10897570722838348
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.0	0.0	0.0	37699	0.0	0.0	0.0	0.0	47087	0.0	0.0	0.0
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.1750867159682978	0.0	-0.02783011583011583	47895	0.0	0.0	0.0	0.0	32375	0.02783011583011583	0.0	0.22478991071196006
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	0.5625365319785105	0.0	-0.2445082667080649	50039	0.0	0.0	0.0	0.0	12883	0.2445082667080649	0.0	0.6146923572673725
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.1156787678700943	0.0	-0.00834192636135175	42341	0.0	0.0	0.0	0.0	485859	0.00834192636135175	0.0	0.1019829793639353
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.04478102621008281	0.0	-0.0010016658137990354	79180	0.0	0.0	0.0	0.0	367388	0.0010016658137990354	0.0	0.03163324958643148
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.022221516605198284	0.0	-0.0006577871329725578	52944	0.0	0.0	0.0	0.0	281246	0.0006577871329725578	0.0	0.04186264606200154
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.3597205142257301	0.038380323803733116	-0.09620578395158023	38023	0.0038397811850721933	0.0	0.061846885657321576	0.0038397811850721933	232634	0.10004556513665243	0.0	0.37313483250224144
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.42233335157765645	0.10781126113635149	-0.16480886220130342	52924	0.01991535031365732	0.0	0.1899230528890488	0.01439800468596478	186321	0.18472421251496074	0.0	0.5181645404491695
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	0.013551848523719979	1.024491598588956	0.010014641302736715	50836	0.41891572901093715	0.0	0.7349450330795886	0.3052167755134157	186539	0.40890108770820044	0.0	0.7430071869966965
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.12505952805811216	0.0	-0.010102063427923406	126005	0.0	0.0	0.0	0.0	76717	0.010102063427923406	0.0	0.11423739821794257
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.04367450016981447	0.0	-0.0009528222464416005	42174	0.0	0.0	0.0	0.0	153229	0.0009528222464416005	0.0	0.030853109668323768
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.0	0.0	0.0	73543	0.0	0.0	0.0	0.0	114906	0.0	0.0	0.0
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.08738161934295395	0.0	-0.12551205750502395	64215	0.0	0.0	0.0	0.0	103504	0.12551205750502395	0.0	2.031329418013006
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.0	0.0	0.0	57384	0.0	0.0	0.0	0.0	102306	0.0	0.0	0.0
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.4591255399995659	0.18479736173744363	-0.21191635931662242	79019	0.04803907920879789	0.0	0.2847629026433102	0.034093066224578895	74055	0.2599554385254203	0.0	0.5873626709313391
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.14782893607454406	0.0	-0.011883892535366302	101641	0.0	0.0	0.0	0.0	49058	0.011883892535366302	0.0	0.11368790470645512
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.19330193147960845	0.03592027403611021	-0.022424532968086115	49072	0.000835507010107597	0.0	0.02889306038038187	0.000835507010107597	88048	0.023260039978193713	0.0	0.161495551553293
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.11126055528422901	0.5235031002459893	-0.04294310940406033	103011	0.04717942743978799	0.0	0.33607479480888713	0.028297948762753492	24156	0.09012253684384831	0.0	0.4301135317111271
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.03565809260949214	0.0	-0.0017359449965144412	50504	0.0	0.0	0.0	0.0	73159	0.0017359449965144412	0.0	0.06884824111290015
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.1683015452473278	0.0	-0.026882669727200496	48095	0.0	0.0	0.0	0.0	67962	0.026882669727200496	0.0	0.22589118872993358
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	0.3581491492741948	0.3774774621216041	-0.6278830031424549	60450	0.38072787427626137	0.0	1.0979381230184573	0.1406782464846981	20207	1.0086108774187164	0.0	2.2229441647290495
E2_2-k141_63926_frag_1	E2_2-k141_63926	dormant	1.1179909925974587	0.02591559598287151	-1.9577164782810628	66660	0.052085208520852085	0.0	0.35267526185435916	0.028727872787278726	13161	2.009801686801915	1.0	2.451191126066937
G21_2-k141_64191_frag_1	G21_2-k141_64191	dormant	0.0	0.0	0.0	55223	0.0	0.0	0.0	0.0	21876	0.0	0.0	0.0
I1_2-k141_109066_frag_1	I1_2-k141_109066	dormant	0.09874273470553183	0.0	-0.004879374915044505	59608	0.0	0.0	0.0	0.0	213347	0.004879374915044505	0.0	0.06988340156202322
I4_2-k141_104898_frag_1	I4_2-k141_104898	dormant	0.05840107124696277	0.0	-0.0021911395472332352	60476	0.0	0.0	0.0	0.0	193963	0.0021911395472332352	0.0	0.053059630561321916
K13_1-k141_27370_frag_1	K13_1-k141_27370	dormant	0.02909073328476866	0.0	-0.0007467824179414476	63399	0.0	0.0	0.0	0.0	171402	0.0007467824179414476	0.0	0.036303994583303495
J21_2-k141_34905_frag_1	J21_2-k141_34905	dormant	0.34569778637264925	0.0	-0.0805025160668007	41247	0.0	0.0	0.0	0.0	172094	0.0805025160668007	0.0	0.32932739090236446
I4_2-k141_77277_frag_1	I4_2-k141_77277	dormant	0.17292569165857755	0.0	-0.016236020053991516	101642	0.0	0.0	0.0	0.0	51860	0.016236020053991516	0.0	0.13278073107060734
K3_1-k141_16809_frag_1	K3_1-k141_16809	dormant	0.32091001983856343	0.10099979565983885	-0.5906402442473432	96735	0.06635654106579832	0.0	0.29226618174014163	0.05673230991885047	25819	0.6569967853131415	0.0	2.5864229694121654
K14_2-k141_50755_frag_1	K14_2-k141_50755	dormant	0.0	0.0	0.0	50332	0.0	0.0	0.0	0.0	48581	0.0	0.0	0.0
M1_1-k141_8847_frag_1	M1_1-k141_8847	dormant	0.02851158703898025	0.9416509867274853	-0.01835009603170984	42703	0.2961384446057654	0.0	0.611404337779673	0.22750158068519777	525291	0.3144885406374752	0.0	0.6742626656385662
